RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
70826,237,30041,zip,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,239593,240500,241402,243008,244057,244711,245273,246086,247858,249089,250663,251537,252005,252772,253777,255712,257059,257831,258593,259284,260927,262129,263736,264893,265861,266448,267006,268201,268407,268035,267579,268069,269143,269599,269979,270551,271046,271709,272454,274092,275690,276264,276702,276861,278172,278872,280290,281082,281928,282599,283442,284674,285640,286247,287052,288044,289690,291303,292973,294074,294924,295389,296140,297404,299159,300769,302459,303612,305087,306436,308187,309861,311212,312428,313863,315737,317607,319425,321523,323794,325675,327135,328151,328943,329606,329732,329802,330408,331408,332594,332824,333503,333881,334455,334317,332854,331262,329903,329776,329612,328631,327698,326650,324872,321284,316768,314022,312767,311426,308638,305799,303690,302256,300178,297626,294972,292947,291521,289739,288122,287311,287632,288627,287556,286642,285242,285034,284049,282009,280326,279250,278291,275545,271634,268747,267254,266464,264508,261881,259677,259339,260270,260853,260233,260837,262557,265532,266846,268040,268732,270237,270782,271318,271911,272143,272902,273160,275339,277666,281499,284825,288191,290967,293844,296508,298115,300317,303180,307319,310439,312276,313094,314492,316227,318032,319171,320055,320720,321803,323670,326885,329812,331359,332147,332882,334009,334836,334994,335360,336217,336985,338225,338803,339828,340453,341649,343375,344943,346642,346854,347427,347623,349775,352169,352635,352907,352872,354897,356887,358706,360560,361963,362884,363495,364203,366399,368700,370395,372243,374341,376285,376684,376360,377294,378587,380359,381496,381812,381964,383487,384323,384199,381723,381363,381913,383913,384738,385233,385799,386658,387330,385810,385646,387703,391091,393547,395191,397479,401473,405892,411647,416590,421451,426977,433644,442755,452661,465187,478748,494032,507826,520723,531714,543457,555195,567762,583775,600421,615710,625441,629846,630190,627906,625769,627635,625088
70813,4246,30028,zip,GA,GA,Cumming,"Atlanta-Sandy Springs-Alpharetta, GA",Forsyth County,206220,207713,208666,210354,211240,211761,212400,213370,214919,215778,216773,217811,218637,219655,220816,223071,224777,225497,225861,226137,227442,228118,229496,230492,231702,232293,232786,233968,234658,235185,235383,235476,235824,235705,236010,236485,236442,236644,236774,237843,238896,239316,239762,240003,240912,241337,242347,243161,244358,245261,245989,246822,247491,247444,247903,248129,249647,250581,252055,252965,253384,253398,253584,254664,255584,256503,257158,258059,258883,259780,260629,261404,262218,263224,264597,266345,268431,270647,272674,274704,276391,277919,278794,279313,279764,279848,279956,280490,280939,281724,281672,282263,282080,281965,281534,280620,279754,278774,278553,278174,277585,277100,276847,275695,273628,270819,269208,268408,266499,263758,259700,257732,254716,252517,249092,246553,244215,241871,239597,237962,237961,238706,238224,235669,233542,231707,230851,229223,226595,224029,221529,220028,217648,214816,212705,211179,209915,208310,205910,204022,202484,202149,202252,201366,201713,201844,203147,203477,204268,205012,206780,207322,207934,208051,208564,209341,209825,211803,214191,217008,219629,222158,224905,227193,229216,230534,232598,235070,238523,241069,242521,243098,243780,244926,246005,247316,248586,249782,250458,251614,253538,255662,257238,258251,259416,260111,260792,261229,262328,263913,264934,266136,266932,268272,269437,270828,272177,273182,273715,273025,272881,272930,274854,276372,276745,277414,278317,280494,282361,283758,285233,286391,288429,290632,292640,294422,295687,296590,298287,300329,302700,303461,303501,304362,305341,307221,308296,308989,309296,311166,312514,313071,311733,311613,312073,313590,314534,315631,316477,317883,318578,317473,318102,320841,324860,327062,328586,330583,334552,338830,344238,348760,353097,357877,363232,371449,380467,391794,403423,416533,428680,439989,449564,459849,469466,479843,493134,507282,520464,528652,533119,534229,532779,530894,531782,529600
70806,950,30019,zip,GA,GA,Dacula,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,191082,191422,191982,192998,194188,195332,196285,197365,198219,199223,199919,200939,201859,202785,203494,204171,204921,205610,206397,207275,208184,209095,209703,210490,210971,211735,212273,212968,213537,214036,214431,214835,215375,216077,216423,216752,216961,217293,217591,217795,217945,218099,218374,218789,219232,219691,220148,220553,220739,220981,221247,221891,222689,223424,224168,224911,225708,226338,226636,226972,227393,228028,228610,229191,229961,230798,231749,232807,233986,235267,236480,237663,238664,239517,240420,241586,242852,244170,245373,246694,247737,248526,248950,249287,249527,249778,250333,251023,251719,252500,253035,253392,252854,252513,251479,250477,248210,246470,244334,243311,241680,240241,238259,235857,233668,230564,226435,220118,215243,210974,209101,206642,204921,203567,203040,203380,202415,200171,198316,196918,196149,194641,193588,193470,193608,194330,192955,190849,186834,183490,180760,178724,176582,174673,172821,171415,168836,165984,163568,162909,163348,163418,162405,160019,158747,157479,158906,160042,161819,163663,165945,166850,166012,166965,169486,173068,174637,177053,179585,182539,185803,188782,191542,194583,198067,201408,203546,205664,207162,208857,210308,211559,212528,212832,214013,214542,215207,216084,217295,218284,219307,220493,221025,221492,221894,223037,223541,224140,225013,225834,226744,227904,229458,230743,232303,233669,235337,235395,235480,235780,236919,238374,238741,239684,240333,242322,243717,245163,246675,248537,249922,250139,250730,251293,252714,253863,256550,258626,260544,261991,263394,264835,265678,267000,268529,270203,271241,272641,273174,274571,275814,277651,278505,278419,278591,279124,279898,280174,281331,282473,283512,284151,284674,285309,285687,286383,287597,290246,293910,298130,302138,306340,310505,316320,322361,329630,337216,347597,358701,368703,377126,386382,398008,409803,418836,424887,432491,443726,453983,460262,459269,457140,454891,454526,455067,452822
70929,1021,30157,zip,GA,GA,Dallas,"Atlanta-Sandy Springs-Alpharetta, GA",Paulding County,123146,122833,123052,123317,123648,123566,123876,124541,125469,125527,125523,125575,125896,126183,126414,126669,126778,126919,127367,127939,128210,128590,129085,129973,130761,131768,132334,132638,132824,133274,134087,134822,134882,134859,134185,133976,133335,133151,133850,134670,135718,136313,136887,137230,137325,137576,138170,138851,138955,138773,138578,138815,139061,139090,139240,139623,139975,140528,140983,141820,142301,142655,142436,142400,142642,143264,143849,143977,144382,144766,145431,145873,146420,146950,147382,147803,147977,148454,149432,150808,151580,151911,151645,151590,151113,151056,151028,151537,152369,153731,154831,155275,155298,154859,154420,154438,154069,153814,152732,152817,152813,152983,152533,151803,151340,150838,149922,147764,145115,143286,141964,140394,138897,137831,138361,139141,139007,138583,138194,138542,137552,137131,137547,138575,138108,136760,134222,130789,127285,125462,124178,123288,121845,120736,119560,118590,117679,116209,114709,113853,113623,113103,115094,116047,118439,116913,117156,116720,118135,119534,120025,119166,117625,117191,117255,117517,118436,119952,121200,122521,123824,125722,127071,129462,132271,134367,135051,135163,135831,137424,138663,139776,139837,139807,139840,140034,140703,141633,143084,144558,145634,146323,146451,146816,147612,148229,147986,147764,147955,149162,150600,152175,152964,153948,155075,156081,156450,156333,156525,156527,156247,156216,156509,157963,159225,159719,160434,161282,162711,162658,162895,163625,165300,166859,167937,170040,172266,174974,175276,175555,175567,177367,179613,181836,183562,184769,185938,186568,187148,187801,189164,190778,191695,192466,193480,194521,195993,197074,198360,199369,200439,202073,203196,203672,203935,204686,206021,207985,210309,213427,216818,220222,223323,226398,230567,234822,239116,244275,251781,261670,272047,281268,289151,295058,301335,307587,315795,323725,331975,338394,341833,342360,340313,336706,334985,332264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71181,3478,30534,zip,GA,GA,Dawsonville,"Atlanta-Sandy Springs-Alpharetta, GA",Dawson County,186281,187174,187995,189358,190697,191833,193307,194732,196589,198195,199816,201640,203821,205574,207010,207840,208696,209191,210010,211180,212600,213933,214776,215394,216002,217111,218013,218604,219045,219684,220479,221048,221896,222535,223156,223340,223765,224304,224875,225371,225546,225788,226026,226636,227520,228511,229525,230336,,,,,244653,245532,246527,247693,249045,250925,252146,249208,245661,242771,244065,245693,247071,248223,249274,250182,251229,252271,253451,254473,255264,256123,256770,257643,258149,258943,259655,260963,262260,263610,264626,265607,266444,267214,267715,268281,268274,268218,267707,267973,267965,268083,267810,267694,267592,267591,267160,266476,265249,264325,263162,262551,261667,261158,259868,258688,257382,256338,254763,252644,250372,248161,246270,243844,241485,238537,236231,234101,232528,231075,230371,230141,229846,229061,228277,227274,225919,224287,222622,221247,219626,218293,216512,214633,212667,211109,209856,208475,207030,205535,204272,203117,202100,201391,201080,200958,200910,200763,200829,200935,201291,201210,201433,201871,202669,203416,204038,205159,206364,207689,208924,210084,211221,212286,213451,214745,216080,217406,218853,220398,221978,223455,224745,225816,226740,227588,228705,229841,231009,232019,233160,234485,236079,237464,238714,239418,240197,241025,242082,243072,243801,244543,245512,246861,248405,249698,250987,251423,251964,252347,253572,254687,256017,257294,258746,260369,261538,262700,263693,265323,267198,269336,271633,273850,276055,277962,279972,281800,283926,285847,287550,289055,290381,291906,293556,295380,297352,299233,301187,302932,304608,306410,308193,309992,311539,313128,313761,314148,314222,315596,316874,318248,319303,320650,322176,323006,324029,325316,328741,332155,,344542,351312,356177,360886,365744,370366,375100,379683,383541,386417,395446,404063,416201,421621,427675,430365,427528,413424,399224,389912,390154,390499,392086
70817,898,30032,zip,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,135023,135563,136179,137605,139175,140907,142623,144231,145716,147024,148270,149562,150896,152299,153614,154972,156242,157635,158806,160083,161373,162822,164409,165679,166788,167865,169008,170032,170867,171938,173156,174400,175414,176471,177416,178356,179126,179524,179881,180417,180990,181310,180805,180806,180878,181698,181991,182113,181772,181649,181565,181731,182169,182932,183699,184426,184822,185176,185546,186524,188279,189728,191099,192242,194334,197610,200105,201788,202641,203514,204630,205001,204846,204509,204113,204474,203757,202789,202577,202891,203109,202299,201947,202748,203640,203989,203279,202955,202944,202612,201770,200710,199794,198180,195672,193195,189676,186127,181589,178291,174818,171431,167257,162743,158112,154673,149602,144447,137357,135083,132505,132111,128917,126251,122967,119378,115812,113338,111461,110932,110076,109308,107961,108371,110816,113035,111772,108716,106247,103890,102267,99036,96596,93051,90371,86882,82123,77576,75572,75028,74252,73382,72359,70898,67498,65684,64707,64871,65907,68832,71457,71100,68867,67951,68326,69382,69184,69628,70416,71613,72737,73687,74640,77049,79624,82266,83853,84923,85246,85438,86306,88273,90425,92885,95270,97079,98757,99987,101588,102991,104887,106605,108236,109033,109171,108195,107639,107978,109128,109639,110999,113013,113238,111516,109807,110914,113447,115549,116932,118045,118654,119767,121437,122844,122270,121703,122263,124551,127623,131248,135896,139086,142918,145978,150072,154886,157808,160715,163275,169185,174901,179199,183306,186236,189972,192794,196347,200071,206693,212161,215388,215491,214778,213632,211216,210671,210900,210871,210906,210991,215535,219291,222851,223418,218905,213833,209129,211272,214885,218311,222115,226392,234184,239446,244289,246530,248075,249573,251763,256075,260892,263477,265219,268171,274716,280824,285401,287876,292260,296469,298455,299427,298334,297722,297887,300439
70819,1120,30034,zip,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,132686,133265,133712,134789,135899,137007,138178,139318,140517,141636,142962,144369,145658,146702,147611,148384,149336,150324,151514,152420,153424,154289,155023,155657,156109,156851,157465,158108,158543,159020,159579,159730,159670,159646,160042,160549,160972,161064,161321,161401,161721,161847,161963,162136,162266,162569,162726,162866,162663,162507,162126,161979,161874,162161,162495,163084,163716,164329,164642,164954,165347,165610,165825,166158,166648,167661,168328,169046,168954,168857,168957,168984,169200,169073,169208,169596,169808,170040,170160,170310,169843,169012,168191,168581,169109,169650,169400,169180,168969,168343,167889,166997,166104,164824,163302,162179,160483,158789,156246,154037,152144,150267,148066,145370,142846,140037,135422,130445,123845,118638,112868,108236,103737,100009,96221,93692,91980,93029,93440,94277,94154,94708,93541,92966,92877,94245,93711,91879,89760,88355,86969,85042,83450,82217,81151,79149,76097,72609,69700,68055,66785,66355,65738,65218,63659,62652,62736,63246,63461,64106,65320,66595,66748,66346,65888,65756,66615,67805,68881,70151,71741,73497,74980,77141,80077,82846,85198,86486,86802,87634,89094,91482,92950,94027,94856,95265,95481,95921,96661,96828,97010,96894,97617,98382,100049,101878,103947,105148,106320,106213,106957,107829,109661,110698,112100,113193,114486,115117,115892,116308,116631,117230,118539,119382,118897,118812,119267,120660,121407,122726,123942,124777,125715,126814,128896,131741,134892,137201,139202,140781,142643,143509,144999,146238,147682,148869,150615,152956,155479,157667,159379,160566,161358,161932,162578,163517,164407,164714,165509,166364,168504,170229,171775,172486,172605,172667,173630,175422,178546,181604,185241,188721,192097,194449,196317,199218,203696,208816,214044,218706,223250,228188,233478,239907,246523,253037,259052,263788,268821,274109,277812,280723,280552,279493,278448,279388
70818,3210,30033,zip,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,229419,230735,231836,234468,236959,239569,241425,243385,244921,247083,248960,250939,252358,253663,255047,256482,257748,258585,259475,260676,262094,263236,263902,264907,265847,267133,267804,268073,267921,267877,267688,267416,267349,267624,268245,268796,269516,270018,270234,269976,269754,269798,270085,271127,271588,272569,273244,274302,274948,275440,276457,277775,279205,279833,280271,280209,280746,281251,281969,282315,282928,283542,284322,285345,286616,288818,290168,291738,292587,293851,295523,297233,298775,299464,299749,300423,300130,299943,299661,300590,300767,300505,299774,300806,302088,303507,303894,304872,305947,306895,307649,307798,307742,307078,305893,305590,304131,303210,301576,301162,301200,301108,301447,301807,300681,298508,294174,291065,286102,283187,279935,278847,278095,278146,278040,278132,277974,278128,278109,278346,278418,278320,276035,275611,275397,276282,274233,270999,267995,265674,263259,260910,259625,258688,258201,256593,254343,252112,249986,248614,247417,247552,248089,248053,245919,245511,246582,249171,250261,250426,250044,248593,247534,246502,246759,245323,246799,247957,251664,255133,259243,262846,265495,268099,271558,274448,278410,281866,282648,283438,284965,288228,289780,289666,289530,288695,288008,287687,288545,289946,292121,292926,293283,293009,294000,295089,296794,298746,300848,302550,304809,307407,311587,314542,317882,320436,323045,325709,325870,325811,322538,322759,324961,328464,330797,333998,337505,339517,339514,339924,342051,341396,342712,344126,348258,353209,359209,364597,370168,372623,376046,376569,379041,380951,383424,386267,388081,389769,390191,391381,391663,391845,390105,389466,387850,388268,387895,388093,388301,389014,390517,391984,392796,392758,390902,390769,392747,397680,403119,408006,412813,416886,419399,420523,420185,422792,429162,437364,445941,452011,458129,463840,469126,476513,484166,492148,498915,503264,508656,513768,516515,518692,518137,518417,517716,518877
70815,3466,30030,zip,GA,GA,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,243248,245683,247434,250892,254114,257495,260479,262777,264270,266356,268053,270929,273146,275802,277137,278686,279849,280914,281127,281733,282734,284262,285655,287352,288980,290117,291106,292112,293597,294847,295716,296271,296427,296802,296852,297018,297214,297362,296872,296022,295938,296675,297690,298195,298442,299043,299684,300655,301156,302105,302460,303245,303483,304464,305485,306938,308310,309397,310480,311606,313173,314684,316231,317970,320114,322405,323423,324483,325558,327954,330124,332465,334153,335062,335346,335145,334747,334758,335611,337332,338268,338176,337523,337573,338400,339718,341527,343328,344958,345685,347136,348168,348091,347156,345117,344616,342918,341772,339377,338704,338422,339512,340306,341314,340289,338666,335218,332136,325227,320010,315286,313348,312741,312064,313175,314038,315499,315921,315362,315891,317019,319071,316961,318032,318114,320196,317461,313668,310523,308066,306316,304525,303562,302619,302384,301635,300429,299485,299412,301248,303203,306212,308613,310491,308992,309997,313057,319088,323423,326216,327734,326833,325787,327066,330623,331961,332251,332225,335940,341093,347171,351752,356123,359904,365375,369670,376296,381968,379121,376784,376647,384410,388953,390357,390886,390285,390909,393712,397937,402413,407062,409332,410041,409325,412318,415251,418996,421962,424832,426314,429481,434404,440521,443164,445453,448775,451121,453286,452038,452213,449192,450880,455048,459515,462290,465565,469891,473359,474190,477429,481783,481076,482169,482519,489307,497085,506431,513470,520729,523464,526997,526377,528242,527560,527343,528223,530463,532073,533994,537775,541010,542111,540444,538658,536222,535749,535379,534896,534289,533428,536855,539756,542623,545262,545438,548287,549752,556653,563439,569463,573067,576035,580506,583775,585331,587295,595085,605987,616162,623450,629879,637445,643252,647259,651944,658819,667235,674258,679111,684054,684699,687033,686242,685330,683846,689496
70909,261,30135,zip,GA,GA,Douglasville,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,133164,133471,133895,134619,135442,136209,137036,138082,139163,140327,141466,142736,144094,145036,145873,146213,146754,147256,147875,148695,149274,149905,149962,150208,150576,151194,151674,151983,152113,152286,152671,153157,153720,154207,154944,155637,156215,156566,156671,157073,157572,158268,158700,159192,159671,159841,159697,159552,159485,159384,159558,160262,160984,161458,161544,161830,162222,162893,163457,163851,164075,164517,165061,165566,165894,166266,166823,167351,167692,167632,167539,167509,167293,167517,167787,168486,168978,169386,169822,170072,170393,170567,170804,171211,171922,172383,172512,172783,172897,172928,172157,171419,170757,170173,169521,167793,165250,163000,161703,160659,159184,157416,155990,153869,151972,149744,148035,145893,144558,142543,140098,136410,133684,131262,129843,128303,126840,124858,122431,120525,,,,131210,130872,130479,129888,129482,128222,126194,124154,121623,119003,115626,112373,110233,107921,105630,100376,96046,93757,95438,96605,96026,95418,96213,98072,101314,104864,107814,109480,111182,112398,112925,113010,114097,116100,119184,122477,122673,123120,121512,122220,124957,129779,134355,136656,138883,140297,139497,137631,138355,140092,142447,143804,143745,143666,143192,144053,145620,147390,148636,149544,149823,150241,150498,150908,151475,151773,152404,153534,154418,154608,154343,154309,154938,156036,157705,159440,160842,161213,161451,162094,163336,164196,165456,166167,167543,168016,169608,171471,173557,175537,177112,178718,180243,181329,182231,182587,183144,183286,184307,185830,187837,189070,190028,191673,194001,195248,195594,195263,196023,197193,199165,201185,202588,203411,204311,204741,204771,205376,206220,207938,208501,209344,210328,212014,214630,217685,221636,225854,230224,233434,236446,239445,244638,250714,257656,263652,269599,274971,282002,290252,298853,308173,315049,320294,325431,330556,336637,340289,343488,343672,343515,342525,342772
